gene	Chimpanzee.gene.stable.ID	HGNC.symbol	Chimp.Mean.Adjusted.Dispersion	Human.Mean.Adjusted.Dispersion	P	q.value	DiffDisp	DifferentialDispersion	Pn.chimp	Ps.chimp	Pn.human	Ps.human	PnPs.chimp	PnPs.human
ENSG00000173846	ENSPTRG00000000662	PLK3	1.51250783133153	0.958548635939926	0.2032	0.25437632025915696	0.5539591953916041	Not signficant	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000117425	ENSPTRG00000000664	PTCH2	0.576634723917929	0.786887830838537	0.6617	0.45407685429931144	-0.21025310692060795	Not signficant	1	5	0	3	0.2727272727272727	0.14285714285714285
ENSG00000162415	ENSPTRG00000000669	ZSWIM5	-0.508507711347616	-0.774542838396302	0.479	0.3898702245670471	0.26603512704868604	Not signficant	1	1	0	2	1	0.2
ENSG00000070759	ENSPTRG00000000673	TESK2	-0.0965031229044193	-0.525441806281947	0.2189	0.2651834018973126	0.4289386833775277	Not signficant	1	1	0	1	1	0.3333333333333333
ENSG00000132763	ENSPTRG00000052080	MMACHC	0.666885520287118	0.578845363856998	0.7853	0.48964165078919974	0.08804015643011998	Not signficant	1	0	0	1	3	0.3333333333333333
ENSG00000132780	ENSPTRG00000000677	NASP	0.251428891045963	0.296586377929886	0.8971	0.5193108800182417	-0.045157486883923015	Not signficant	1	0	0	3	3	0.14285714285714285
ENSG00000159588	ENSPTRG00000000679	CCDC17	0.904546340470996	0.883228743324492	0.9452	0.5314821609680428	0.021317597146504053	Not signficant	1	0	2	1	3	1.6666666666666667
ENSG00000159592	ENSPTRG00000000680	GPBP1L1	-1.52003779137428	-1.22329720195569	0.4391	0.374028273946803	-0.29674058941858994	Not signficant	1	2	0	2	0.6	0.2
ENSG00000086015	ENSPTRG00000000683	MAST2	-0.653697772277319	-0.0969769260937388	0.1424	0.21187477530006563	-0.5567208461835802	Not signficant	1	1	2	3	1	0.7142857142857143
ENSG00000085998	ENSPTRG00000000687	POMGNT1	-0.51040665593914	-1.16632887802799	0.2888	0.30432510042589017	0.6559222220888499	Not signficant	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000117481	ENSPTRG00000000692	NSUN4	-0.665929053885508	-1.61384126747347	5e-4	0.007273444124993859	0.9479122135879618	More dispersed in chimp	0	1	16	3	0.3333333333333333	4.714285714285714
ENSG00000117480	ENSPTRG00000000693	FAAH	0.228265210347055	0.491969566065568	0.4495	0.3785565594963251	-0.26370435571851303	Not signficant	1	2	1	1	0.6	1
ENSG00000142961	ENSPTRG00000000697	MOB3C	0.467831160544163	-0.169358490568595	0.0527	0.1247872073309744	0.637189651112758	Not signficant	0	1	3	1	0.3333333333333333	2.3333333333333335
ENSG00000123472	ENSPTRG00000043035	ATPAF1	0.282980403169165	0.00961492507347073	0.2767	0.2984412359565175	0.2733654780956943	Not signficant	3	0	1	0	7	3
ENSG00000142973	ENSPTRG00000000702	CYP4B1	1.79471695576595	2.21244852091281	0.1054	0.18033915061327324	-0.41773156514686005	Not signficant	4	1	5	0	3	11
ENSG00000162368	ENSPTRG00000000712	CMPK1	-0.564714371239809	-0.12980939968975	0.1547	0.2209039134456582	-0.434904971550059	Not signficant	0	1	1	0	0.3333333333333333	3
ENSG00000269113	ENSPTRG00000052213	TRABD2B	0.921038053586202	-0.363442350125956	0.042	0.11060461300495529	1.284480403712158	Not signficant	1	0	0	1	3	0.3333333333333333
ENSG00000132122	ENSPTRG00000000718	SPATA6	0.0478346462847608	0.0595775500243174	0.9724	0.5382944068220082	-0.011742903739556602	Not signficant	0	1	1	0	0.3333333333333333	3
ENSG00000162373	ENSPTRG00000000721	BEND5	-0.778336796737916	-0.418033380436353	0.2304	0.2724262844080601	-0.360303416301563	Not signficant	1	0	0	1	3	0.3333333333333333
ENSG00000085831	ENSPTRG00000000728	TTC39A	0.22770449645505	-0.183912151265168	0.1198	0.19350675527515182	0.411616647720218	Not signficant	1	1	0	1	1	0.3333333333333333
ENSG00000085832	ENSPTRG00000000729	EPS15	-1.17053189677974	-1.07404507789195	0.7668	0.48495984730305003	-0.0964868188877901	Not signficant	0	1	1	1	0.3333333333333333	1
ENSG00000078618	ENSPTRG00000000731	NRDC	-1.84266732876825	-1.18637657750906	0.052	0.1238121848313268	-0.65629075125919	Not signficant	1	0	1	3	3	0.42857142857142855
ENSG00000134744	ENSPTRG00000000740	TUT4	-1.1733316326	-0.421601382080285	0.046	0.11635495097634789	-0.751730250519715	Not signficant	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000162378	ENSPTRG00000000746	ZYG11B	-0.284307573567294	-0.0196585677948793	0.3781	0.34726318457487343	-0.26464900577241474	Not signficant	0	3	0	1	0.14285714285714285	0.3333333333333333
ENSG00000174348	ENSPTRG00000000749	PODN	1.59922111254165	0.817176123268022	0.0186	0.06983403854384848	0.782044989273628	More dispersed in chimp	0	1	2	4	0.3333333333333333	0.5555555555555556
ENSG00000162383	ENSPTRG00000000750	SLC1A7	0.261427842424975	0.134526451422297	0.7493	0.4802344786369431	0.12690139100267803	Not signficant	1	5	1	2	0.2727272727272727	0.6
ENSG00000157184	ENSPTRG00000000751	CPT2	0.23439371481908	0.159835354855687	0.8079	0.4956915115624994	0.074558359963393	Not signficant	5	4	2	0	1.2222222222222223	5
ENSG00000157193	ENSPTRG00000000754	LRP8	-1.20353873844083	0.506183882090508	3e-4	0.005409287334439877	-1.709722620531338	More dispersed in human	0	3	2	2	0.14285714285714285	1
ENSG00000081870	ENSPTRG00000000762	HSPB11	-0.444956778223724	-0.225231680027831	0.5877	0.431126936361541	-0.21972509819589298	Not signficant	1	0	3	0	3	7
ENSG00000162391	ENSPTRG00000000772	FAM151A	0.489351427735679	0.240945526820344	0.4779	0.3894904169732261	0.24840590091533502	Not signficant	1	0	1	0	3	3
ENSG00000184313	ENSPTRG00000000773	MROH7	0.995342859817029	1.95025441625676	7e-4	0.008874612033065424	-0.9549115564397311	More dispersed in human	6	5	6	2	1.1818181818181819	2.6
ENSG00000243725	ENSPTRG00000041368	TTC4	-1.19425470767848	-0.908571315364555	0.4454	0.37688880432506994	-0.2856833923139249	Not signficant	2	0	1	0	5	3
ENSG00000162396	ENSPTRG00000000776	PARS2	-0.353549554728867	-1.39486928549632	0.0044	0.029613978586703105	1.041319730767453	More dispersed in chimp	1	2	2	0	0.6	5
ENSG00000116133	ENSPTRG00000000779	DHCR24	1.32285304960868	2.16838106581809	4e-4	0.006377762359383261	-0.8455280162094101	More dispersed in human	0	2	0	1	0.2	0.3333333333333333
ENSG00000169174	ENSPTRG00000000783	PCSK9	0.457129127721255	1.64013092621989	0.4584	0.3823868327957379	-1.183001798498635	Not signficant	2	1	2	1	1.6666666666666667	1.6666666666666667
ENSG00000162402	ENSPTRG00000000784	USP24	-1.5301903285423	-0.633835175957371	0.0105	0.05051162580084667	-0.8963551525849289	More dispersed in human	0	5	2	1	0.09090909090909091	1.6666666666666667
ENSG00000162407	ENSPTRG00000000787	PLPP3	0.147503382975999	-0.784202393646182	0.0029	0.022553098950300443	0.931705776622181	More dispersed in chimp	1	2	0	1	0.6	0.3333333333333333
ENSG00000187889	ENSPTRG00000000790	FYB2	0.0647562121986097	0.767570292746433	0.0045	0.0299557160954624	-0.7028140805478232	More dispersed in human	3	0	0	1	7	0.3333333333333333
ENSG00000162600	ENSPTRG00000049936	OMA1	-0.71085562057756	-0.0173605237765257	0.0402	0.10808616481592494	-0.6934950968010343	Not signficant	2	2	2	2	1	1
ENSG00000162601	ENSPTRG00000000796	MYSM1	-0.701988851671136	0.829683978165704	2e-4	0.004091057647895705	-1.53167282983684	More dispersed in human	0	1	3	2	0.3333333333333333	1.4
ENSG00000172456	ENSPTRG00000000798	FGGY	-0.56297672019753	-1.39932217803935	0.0185	0.06967351788428876	0.8363454578418201	More dispersed in chimp	1	1	1	1	1	1
ENSG00000134716	ENSPTRG00000000800	CYP2J2	1.49304164003741	0.903381989005345	0.0225	0.0777969236664826	0.589659651032065	More dispersed in chimp	3	0	0	1	7	0.3333333333333333
ENSG00000162599	ENSPTRG00000000802	NFIA	-0.728301251742305	-0.411780603028092	0.4239	0.36755471579710713	-0.316520648714213	Not signficant	1	0	0	1	3	0.3333333333333333
ENSG00000132849	ENSPTRG00000000806	PATJ	1.29972704722214	1.23617583510092	0.7877	0.4903844079289593	0.06355121212122006	Not signficant	7	6	9	7	1.1538461538461537	1.2666666666666666
ENSG00000240563	ENSPTRG00000034387	L1TD1	0.200967714739342	2.81532787821488	0.0388	0.10592092358054607	-2.614360163475538	Not signficant	7	0	5	4	15	1.2222222222222223
ENSG00000132854	ENSPTRG00000000809	KANK4	0.076161799291771	0.124552088112897	0.9241	0.5261537164961312	-0.048390288821126004	Not signficant	4	4	3	8	1	0.4117647058823529
ENSG00000116641	ENSPTRG00000000811	DOCK7	-1.72890251555833	-1.28262128386108	0.1971	0.25097301140094763	-0.44628123169725	Not signficant	0	5	0	3	0.09090909090909091	0.14285714285714285
ENSG00000088035	ENSPTRG00000000815	ALG6	-0.410712388680323	-0.153688126377713	0.4948	0.396325079923127	-0.25702426230261	Not signficant	2	3	1	0	0.7142857142857143	3
ENSG00000203965	ENSPTRG00000030579	EFCAB7	-0.314873559693278	-0.993014816633299	0.1545	0.22079101874379595	0.678141256940021	Not signficant	4	0	3	2	9	1.4
ENSG00000079739	ENSPTRG00000000820	PGM1	0.787814354311616	-0.0359379625610745	0.0024	0.020168113882146375	0.8237523168726905	More dispersed in chimp	2	0	3	0	5	7
ENSG00000185483	ENSPTRG00000024245	ROR1	0.182566479150705	0.455331851214722	0.4127	0.3633668232738978	-0.272765372064017	Not signficant	0	1	1	2	0.3333333333333333	0.6
ENSG00000162434	ENSPTRG00000000825	JAK1	-0.621199729559593	-0.289531354095932	0.3384	0.33001853977904827	-0.331668375463661	Not signficant	0	2	0	2	0.2	0.2
ENSG00000116675	ENSPTRG00000000829	DNAJC6	0.494090118762732	0.27156628912673503	0.4111	0.3626568411819419	0.22252382963599698	Not signficant	1	5	0	2	0.2727272727272727	0.2
ENSG00000116678	ENSPTRG00000034314	LEPR	0.0522251887889752	0.059273167060514	0.9866	0.5419908142340945	-0.007047978271538795	Not signficant	5	4	3	2	1.2222222222222223	1.4
ENSG00000184588	ENSPTRG00000000831	PDE4B	1.58027527888872	1.26550439869154	0.6552	0.45176308498335943	0.31477088019718	Not signficant	3	2	0	1	1.4	0.3333333333333333
ENSG00000118473	ENSPTRG00000000832	SGIP1	0.854888303767957	0.396719954321132	0.131	0.2025476318220818	0.458168349446825	Not signficant	0	3	1	0	0.14285714285714285	3
ENSG00000152760	ENSPTRG00000050524	TCTEX1D1	-0.594606591070123	0.649326743776541	0.4767	0.38908235359809	-1.243933334846664	Not signficant	1	1	2	0	1	5
ENSG00000116729	ENSPTRG00000000845	WLS	-0.720969867355985	-0.380219399081887	0.1873	0.2446369788856725	-0.340750468274098	Not signficant	1	1	1	1	1	1
ENSG00000116761	ENSPTRG00000000854	CTH	0.803556515966822	-0.0872594792497099	0.5335	0.4106571066139939	0.8908159952165319	Not signficant	1	3	1	0	0.42857142857142855	3
ENSG00000050628	ENSPTRG00000000855	PTGER3	0.586948820399336	0.318827671868633	0.5266	0.40822892345293554	0.26812114853070307	Not signficant	1	0	0	1	3	0.3333333333333333
ENSG00000254685	ENSPTRG00000040236	FPGT	-0.666254861530574	-0.565125639407769	0.7955	0.49226073219543637	-0.10112922212280495	Not signficant	0	1	0	2	0.3333333333333333	0.2
ENSG00000162623	ENSPTRG00000000867	TYW3	-0.44913308148984	-0.804811376814588	0.5794	0.42816134994186683	0.35567829532474804	Not signficant	2	1	1	0	1.6666666666666667	3
ENSG00000137968	ENSPTRG00000000869	SLC44A5	0.254619311417645	1.12065937945606	0.0462	0.1165781793534952	-0.866040068038415	Not signficant	2	1	0	5	1.6666666666666667	0.09090909090909091
ENSG00000117054	ENSPTRG00000000871	ACADM	1.30275705319933	0.978431877503501	0.273	0.29670975548561046	0.32432517569582897	Not signficant	1	1	0	2	1	0.2
ENSG00000184005	ENSPTRG00000000875	ST6GALNAC3	-0.129773248465874	0.687453164337757	0.0458	0.11629215434228708	-0.8172264128036311	Not signficant	1	0	1	0	3	3
ENSG00000142892	ENSPTRG00000000878	PIGK	-0.735833290315893	0.239629832843932	0.0016	0.015496101647732276	-0.975463123159825	More dispersed in human	0	1	1	0	0.3333333333333333	3
ENSG00000077254	ENSPTRG00000000882	USP33	-1.73304130773227	-1.26013041603521	0.1494	0.21728722614681914	-0.4729108916970599	Not signficant	0	2	0	2	0.2	0.2
ENSG00000162614	ENSPTRG00000000886	NEXN	0.271003984910357	0.115438605282234	0.6424	0.4476715667448839	0.155565379628123	Not signficant	2	3	1	0	0.7142857142857143	3
ENSG00000137960	ENSPTRG00000051570	GIPC2	-1.08381560940854	0.0570078970676877	7e-4	0.008874612033065424	-1.1408235064762278	More dispersed in human	2	2	1	0	1	3
ENSG00000137965	ENSPTRG00000000893	IFI44	1.46020322882334	1.10007194568377	0.3816	0.34876701667209603	0.36013128313957	Not signficant	1	2	1	0	0.6	3
ENSG00000162618	ENSPTRG00000000894	ADGRL4	0.951315650975539	1.0752710094638	0.6901	0.4628898140737481	-0.123955358488261	Not signficant	0	2	2	0	0.2	5
ENSG00000117151	ENSPTRG00000000904	CTBS	-0.439263933223561	-0.612867806391492	0.6165	0.4396069345055121	0.17360387316793097	Not signficant	1	0	3	3	3	1
ENSG00000117155	ENSPTRG00000000906	SSX2IP	-1.08112590454186	-0.19288013453376401	0.0115	0.05352401903580566	-0.8882457700080959	More dispersed in human	0	4	2	1	0.1111111111111111	1.6666666666666667
ENSG00000055732	ENSPTRG00000000909	MCOLN3	1.1987534058555	0.186168991361752	0.0297	0.09147422002292993	1.0125844144937481	More dispersed in chimp	2	2	0	1	1	0.3333333333333333
ENSG00000162643	ENSPTRG00000000910	WDR63	-0.189426595204162	-0.204169747970405	0.9498	0.5327560103570814	0.014743152766242995	Not signficant	2	2	1	0	1	3
ENSG00000097096	ENSPTRG00000000912	SYDE2	-0.761670470598139	-0.629159830692226	0.6469	0.44917864110263017	-0.13251063990591294	Not signficant	2	1	1	0	1.6666666666666667	3
ENSG00000142867	ENSPTRG00000000914	BCL10	-0.0573454909171465	0.0129793197046897	0.8433	0.5050627583309891	-0.0703248106218362	Not signficant	1	1	1	1	1	1
ENSG00000153904	ENSPTRG00000000915	DDAH1	0.403431688004881	1.50691581053721	1e-4	0.002745315000561592	-1.103484122532329	More dispersed in human	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000171502	ENSPTRG00000052159	COL24A1	0.250247290101992	-0.0502166082006136	0.4102	0.3621691509119539	0.30046389830260556	Not signficant	2	5	4	2	0.45454545454545453	1.8
ENSG00000122417	ENSPTRG00000000919	ODF2L	0.184699737878494	-0.239222796940666	0.2298	0.27206926228328193	0.42392253481916	Not signficant	5	2	0	6	2.2	0.07692307692307693
ENSG00000065243	ENSPTRG00000000931	PKN2	-1.10017556798406	-1.01743444605392	0.7978	0.4929305739631264	-0.08274112193013994	Not signficant	0	1	0	2	0.3333333333333333	0.2
ENSG00000137944	ENSPTRG00000041247	KYAT3	0.102245368617484	0.0200494535793698	0.8303	0.5013890035235533	0.0821959150381142	Not signficant	1	0	0	1	3	0.3333333333333333
ENSG00000117226	ENSPTRG00000000934	GBP3	1.40435507796669	0.811534556023389	0.1512	0.21864232291205302	0.592820521943301	Not signficant	4	0	5	0	9	11
ENSG00000117228	ENSPTRG00000000935	GBP1	1.97740556360441	1.23450368193455	0.1421	0.21168719620609422	0.74290188166986	Not signficant	3	4	2	0	0.7777777777777778	5
ENSG00000162645	ENSPTRG00000000937	GBP2	1.85437235146938	0.823007256278113	0.0235	0.07967021387423635	1.031365095191267	More dispersed in chimp	1	3	2	0	0.42857142857142855	5
ENSG00000162654	ENSPTRG00000000938	GBP4	1.58287961080088	0.951983089627447	0.0817	0.15825393807746582	0.630896521173433	Not signficant	0	2	8	1	0.2	5.666666666666667
ENSG00000154451	ENSPTRG00000000939	GBP5	0.899784419104928	-0.0544035052463103	0.0404	0.10830489398691295	0.9541879243512383	Not signficant	3	3	0	1	1	0.3333333333333333
ENSG00000197147	ENSPTRG00000022980	LRRC8B	-0.394467241322618	-0.576090578959734	0.6687	0.45607612727457986	0.18162333763711602	Not signficant	1	2	0	2	0.6	0.2
ENSG00000162664	ENSPTRG00000000945	ZNF326	-0.667621084784169	-1.03370861423323	0.2915	0.3059341474971906	0.36608752944906087	Not signficant	0	1	0	2	0.3333333333333333	0.2
ENSG00000162669	ENSPTRG00000000948	HFM1	-0.310289261584843	-0.873539699431308	0.4656	0.38479647430234604	0.5632504378464651	Not signficant	3	3	2	2	1	1
ENSG00000069702	ENSPTRG00000000952	TGFBR3	1.02939183972474	1.12720882936015	0.7543	0.48153861621019906	-0.09781698963541019	Not signficant	1	2	1	3	0.6	0.42857142857142855
ENSG00000122483	ENSPTRG00000000967	CCDC18	-0.453970984636279	-0.616845445804415	0.7063	0.46748685940588197	0.16287446116813603	Not signficant	3	4	3	1	0.7777777777777778	2.3333333333333335
ENSG00000067334	ENSPTRG00000000972	DNTTIP2	0.530728078869728	-0.673503980589497	0.3697	0.3440923097351861	1.2042320594592248	Not signficant	1	1	1	3	1	0.42857142857142855
ENSG00000137962	ENSPTRG00000000975	ARHGAP29	-0.204989449936077	-0.0917925161791353	0.743	0.4780849115173071	-0.11319693375694172	Not signficant	2	4	0	1	0.5555555555555556	0.3333333333333333
ENSG00000117528	ENSPTRG00000000976	ABCD3	-0.0538957744168176	0.122779327216646	0.6364	0.44561656156013774	-0.17667510163346362	Not signficant	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000122481	ENSPTRG00000000984	RWDD3	-0.0486230397498733	0.290152808290273	0.2032	0.25437632025915696	-0.3387758480401463	Not signficant	0	1	1	0	0.3333333333333333	3
ENSG00000117569	ENSPTRG00000000987	PTBP2	-0.981048152556247	-1.19171341625931	0.7245	0.47356683759687457	0.21066526370306293	Not signficant	1	2	0	1	0.6	0.3333333333333333
ENSG00000188641	ENSPTRG00000000990	DPYD	0.119941394377758	-0.174671930465259	0.2736	0.29698434229403603	0.294613324843017	Not signficant	0	3	2	0	0.14285714285714285	5
ENSG00000162627	ENSPTRG00000000992	SNX7	-0.548308385173833	-0.240571437325731	0.3734	0.3456855543126011	-0.30773694784810196	Not signficant	1	2	0	1	0.6	0.3333333333333333
ENSG00000156869	ENSPTRG00000000996	FRRS1	-0.047225363686124	-0.776234816232707	0.0229	0.0787326355669533	0.729009452546583	More dispersed in chimp	3	0	0	2	7	0.2
ENSG00000162688	ENSPTRG00000000997	AGL	0.762637886387815	0.564441151146207	0.4852	0.392249683361542	0.19819673524160808	Not signficant	0	6	1	1	0.07692307692307693	1
ENSG00000156876	ENSPTRG00000001000	SASS6	-0.263542051792602	-1.86987182215335	0.1073	0.18201215257381842	1.606329770360748	Not signficant	2	2	1	0	1	3
ENSG00000122435	ENSPTRG00000001001	TRMT13	-0.323668763229558	-1.03049867107033	0.1735	0.23480176536493336	0.706829907840772	Not signficant	2	0	2	0	5	5
ENSG00000137992	ENSPTRG00000001003	DBT	1.262735883392	1.21671954308493	0.8374	0.5035528029241548	0.046016340307069914	Not signficant	0	3	1	0	0.14285714285714285	3
ENSG00000079335	ENSPTRG00000001007	CDC14A	-0.0305268492210726	-0.971785330174721	0.0323	0.09584395539140628	0.9412584809536484	More dispersed in chimp	5	0	0	1	11	0.3333333333333333
ENSG00000162692	ENSPTRG00000001009	VCAM1	1.29005192882798	1.06224636619578	0.5891	0.4312706844882223	0.22780556263219998	Not signficant	1	3	0	1	0.42857142857142855	0.3333333333333333
ENSG00000185946	ENSPTRG00000033902	RNPC3	0.543809817759569	1.23221537890108	0.0073	0.04069353181748472	-0.6884055611415109	More dispersed in human	1	5	0	1	0.2727272727272727	0.3333333333333333
ENSG00000198890	ENSPTRG00000001022	PRMT6	-0.411787769470182	-0.444762853534241	0.9124	0.5227393363661521	0.032975084064059024	Not signficant	0	1	1	0	0.3333333333333333	3
ENSG00000134215	ENSPTRG00000001024	VAV3	-0.613827748577656	-0.639507404196628	0.9281	0.5272666427864033	0.025679655618972008	Not signficant	2	4	3	1	0.5555555555555556	2.3333333333333335
ENSG00000085491	ENSPTRG00000001026	SLC25A24	-0.185095685755202	-0.496404840960713	0.3395	0.3306938265382362	0.31130915520551106	Not signficant	2	2	0	1	1	0.3333333333333333
ENSG00000116266	ENSPTRG00000001034	STXBP3	-0.449747116993432	-0.867337943658118	0.2729	0.29668938414733764	0.417590826664686	Not signficant	0	2	0	1	0.2	0.3333333333333333
ENSG00000121957	ENSPTRG00000001037	GPSM2	-0.342842842387646	0.209580046419795	0.1451	0.21388741411117387	-0.552422888807441	Not signficant	1	1	3	0	1	7
ENSG00000121940	ENSPTRG00000001038	CLCC1	0.505924007900908	-0.646459227437294	1e-4	0.002745315000561592	1.152383235338202	More dispersed in chimp	5	3	1	1	1.5714285714285714	1
ENSG00000143126	ENSPTRG00000001044	CELSR2	0.260862540378738	-0.159730118760382	0.1718	0.2338881453163014	0.42059265913912003	Not signficant	1	4	2	4	0.3333333333333333	0.5555555555555556
ENSG00000221986	ENSPTRG00000041255	MYBPHL	3.6451122862763	0.598822371402992	0.3777	0.34716230265312326	3.046289914873308	Not signficant	2	0	0	1	5	0.3333333333333333
ENSG00000134243	ENSPTRG00000001046	SORT1	0.424334766638142	0.815056354644255	0.236	0.2749519694882809	-0.39072158800611295	Not signficant	0	1	0	3	0.3333333333333333	0.14285714285714285
ENSG00000116337	ENSPTRG00000001057	AMPD2	0.890730513657298	0.649507426722527	0.3096	0.3153669597297379	0.24122308693477101	Not signficant	0	1	0	1	0.3333333333333333	0.3333333333333333
ENSG00000168765	ENSPTRG00000001060	GSTM4	-0.723049155163524	-0.606463721020127	0.664	0.4548246099420229	-0.11658543414339695	Not signficant	1	0	2	1	3	1.6666666666666667
